post_id,timestamp,platform,text,author_type,post_type,state,district,location_mentioned,language,country,source_type,source_portal,source_url,source_event_id
IND_SOCIAL_00844,2026-06-03 23:37:00,Facebook,Lightning incident reported near Bengaluru. Please avoid open areas.,Volunteer,Help Request,Karnataka,Bengaluru,Bengaluru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7623
IND_SOCIAL_00845,2026-05-19 00:20:00,WhatsApp,Wildfire situation reported around Thiruvananthapuram. Emergency response is required.,Volunteer,Resource Request,Kerala,Thiruvananthapuram,Thiruvananthapuram,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7557
IND_SOCIAL_00846,2026-05-21 03:26:00,WhatsApp,Smoke and fire spreading near Balasore. Residents may need evacuation support.,Community Group,Situation Report,Odisha,Balasore,Balasore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8448
IND_SOCIAL_00847,2026-01-06 17:51:00,WhatsApp,Buildings have been affected by an earthquake in Kochi. Rescue teams are needed.,Local Reporter,Help Request,Kerala,Kochi,Kochi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2631
IND_SOCIAL_00848,2026-05-04 23:29:00,X,Tsunami-related emergency reported near Coimbatore. Evacuation assistance may be required.,Resident,Safety Update,Tamil Nadu,Coimbatore,Coimbatore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6356
IND_SOCIAL_00849,2026-02-07 02:15:00,X,"Several families in Mangaluru need food, water and shelter.",Community Group,Safety Update,Karnataka,Mangaluru,Mangaluru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5809
IND_SOCIAL_00850,2026-06-23 17:53:00,Telegram,Strong tremors reported in Jorhat. Residents are requesting emergency assistance.,Volunteer,Missing Person,Assam,Jorhat,Jorhat,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1517
IND_SOCIAL_00851,2026-03-26 00:16:00,WhatsApp,Fire is spreading near forest areas around Kolkata. Please send fire and rescue teams.,Volunteer,Safety Update,West Bengal,Kolkata,Kolkata,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1589
IND_SOCIAL_00852,2026-02-27 05:09:00,Facebook,Buildings have been affected by an earthquake in Erode. Rescue teams are needed.,Local Reporter,Safety Update,Tamil Nadu,Erode,Erode,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7374
IND_SOCIAL_00853,2026-03-28 23:17:00,Telegram,Coastal residents near Guwahati are requesting emergency support.,Community Group,Missing Person,Assam,Guwahati,Guwahati,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3560
IND_SOCIAL_00854,2026-04-23 15:27:00,Instagram,Fire is spreading near forest areas around Mumbai. Please send fire and rescue teams.,Local Reporter,Missing Person,Maharashtra,Mumbai,Mumbai,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6779
IND_SOCIAL_00855,2026-06-02 16:37:00,X,Water has entered houses in Nizamabad. Please send rescue teams and boats.,Community Group,Distress Call,Telangana,Nizamabad,Nizamabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7003
IND_SOCIAL_00856,2026-03-05 03:57:00,Instagram,Residents near Sambalpur are requesting emergency assistance. Roads are under water.,Local Reporter,Distress Call,Odisha,Sambalpur,Sambalpur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6855
IND_SOCIAL_00857,2026-04-19 04:48:00,Facebook,Flood situation is getting worse in Siliguri. Families need drinking water and food.,Resident,Help Request,West Bengal,Siliguri,Siliguri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2391
IND_SOCIAL_00858,2026-01-08 03:18:00,Instagram,Cyclone impact reported around Kozhikode. Emergency teams are needed.,Resident,Distress Call,Kerala,Kozhikode,Kozhikode,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8551
IND_SOCIAL_00859,2026-04-18 08:57:00,Instagram,Fire is spreading near forest areas around Asansol. Please send fire and rescue teams.,Citizen,Resource Request,West Bengal,Asansol,Asansol,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1364
IND_SOCIAL_00860,2026-01-19 13:09:00,Instagram,Fire is spreading near forest areas around Balasore. Please send fire and rescue teams.,Community Group,Distress Call,Odisha,Balasore,Balasore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4373
IND_SOCIAL_00861,2026-06-26 19:29:00,Facebook,Severe lightning reported in Balasore. Emergency assistance may be required.,Community Group,Situation Report,Odisha,Balasore,Balasore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8143
IND_SOCIAL_00862,2026-01-09 23:40:00,Telegram,Cyclone impact reported around Nellore. Emergency teams are needed.,Resident,Situation Report,Andhra Pradesh,Nellore,Nellore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5871
IND_SOCIAL_00863,2026-04-19 01:53:00,Telegram,Landslide reported near Rajkot. Road access is blocked and people need help.,Citizen,Resource Request,Gujarat,Rajkot,Rajkot,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6518
IND_SOCIAL_00864,2026-04-29 22:36:00,WhatsApp,Tsunami warning situation reported near Hyderabad. Residents should move to safer areas.,Resident,Situation Report,Telangana,Hyderabad,Hyderabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5945
IND_SOCIAL_00865,2026-03-15 13:40:00,Telegram,Fire is spreading near forest areas around Nagpur. Please send fire and rescue teams.,Volunteer,Help Request,Maharashtra,Nagpur,Nagpur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5116
IND_SOCIAL_00866,2026-05-09 08:54:00,Telegram,Tsunami-related emergency reported near Bhavnagar. Evacuation assistance may be required.,Resident,Distress Call,Gujarat,Bhavnagar,Bhavnagar,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9457
IND_SOCIAL_00867,2026-04-08 07:29:00,Facebook,Tsunami-related emergency reported near Belagavi. Evacuation assistance may be required.,Local Reporter,Situation Report,Karnataka,Belagavi,Belagavi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8106
IND_SOCIAL_00868,2026-01-28 17:25:00,Instagram,A landslide has affected roads near Ahmedabad. Emergency rescue support is required.,Local Reporter,Help Request,Gujarat,Ahmedabad,Ahmedabad,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5919
IND_SOCIAL_00869,2026-05-31 06:50:00,X,Severe lightning reported in Durgapur. Emergency assistance may be required.,Resident,Safety Update,West Bengal,Durgapur,Durgapur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5702
IND_SOCIAL_00870,2026-02-05 06:29:00,WhatsApp,A landslide has affected roads near Mangaluru. Emergency rescue support is required.,Resident,Distress Call,Karnataka,Mangaluru,Mangaluru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1453
IND_SOCIAL_00871,2026-04-29 02:26:00,WhatsApp,Coastal residents near Guntur are requesting emergency support.,Community Group,Safety Update,Andhra Pradesh,Guntur,Guntur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1606
IND_SOCIAL_00872,2026-05-01 05:46:00,Facebook,People in Vijayawada are reporting earthquake damage. Medical assistance may be required.,Citizen,Situation Report,Andhra Pradesh,Vijayawada,Vijayawada,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3883
IND_SOCIAL_00873,2026-06-08 04:43:00,X,Flood situation is getting worse in Thanjavur. Families need drinking water and food.,Citizen,Situation Report,Tamil Nadu,Thanjavur,Thanjavur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2041
IND_SOCIAL_00874,2026-04-15 06:37:00,WhatsApp,Strong cyclone conditions reported in Siliguri. People are requesting emergency shelter.,Resident,Help Request,West Bengal,Siliguri,Siliguri,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9196
IND_SOCIAL_00875,2026-05-22 02:07:00,WhatsApp,Strong tremors reported in Kollam. Residents are requesting emergency assistance.,Citizen,Help Request,Kerala,Kollam,Kollam,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6134
IND_SOCIAL_00876,2026-01-20 18:40:00,Facebook,Smoke and fire spreading near Sambalpur. Residents may need evacuation support.,Local Reporter,Help Request,Odisha,Sambalpur,Sambalpur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3869
IND_SOCIAL_00877,2026-03-31 14:24:00,WhatsApp,Tsunami warning situation reported near Guntur. Residents should move to safer areas.,Volunteer,Missing Person,Andhra Pradesh,Guntur,Guntur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9740
IND_SOCIAL_00878,2026-02-15 04:18:00,Telegram,Lightning incident reported near Bhubaneswar. Please avoid open areas.,Local Reporter,Safety Update,Odisha,Bhubaneswar,Bhubaneswar,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5550
IND_SOCIAL_00879,2026-06-26 08:02:00,Instagram,Tsunami-related emergency reported near Mangaluru. Evacuation assistance may be required.,Volunteer,Distress Call,Karnataka,Mangaluru,Mangaluru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1570
IND_SOCIAL_00880,2026-06-14 17:57:00,Telegram,People in Madurai are reporting earthquake damage. Medical assistance may be required.,Local Reporter,Situation Report,Tamil Nadu,Madurai,Madurai,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2999
IND_SOCIAL_00881,2026-02-25 02:36:00,WhatsApp,Coastal residents near Pune are requesting emergency support.,Citizen,Safety Update,Maharashtra,Pune,Pune,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2478
IND_SOCIAL_00882,2026-06-10 10:27:00,Facebook,Residents near Guntur are reporting a major landslide. Please send emergency teams.,Local Reporter,Resource Request,Andhra Pradesh,Guntur,Guntur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_7656
IND_SOCIAL_00883,2026-06-18 23:55:00,WhatsApp,"Several families in Tiruchirappalli need food, water and shelter.",Local Reporter,Resource Request,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6451
IND_SOCIAL_00884,2026-03-18 22:48:00,Instagram,Rainfall situation is worsening in Kolkata. Please send rescue support if required.,Community Group,Distress Call,West Bengal,Kolkata,Kolkata,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9973
IND_SOCIAL_00885,2026-05-25 08:00:00,X,Residents near Balasore are requesting emergency assistance. Roads are under water.,Resident,Resource Request,Odisha,Balasore,Balasore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3229
IND_SOCIAL_00886,2026-01-21 12:12:00,Instagram,Landslide reported near Tirunelveli. Road access is blocked and people need help.,Volunteer,Missing Person,Tamil Nadu,Tirunelveli,Tirunelveli,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3585
IND_SOCIAL_00887,2026-03-29 10:00:00,Telegram,Several areas around Kurnool are affected by heavy rain.,Local Reporter,Situation Report,Andhra Pradesh,Kurnool,Kurnool,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3187
IND_SOCIAL_00888,2026-03-09 06:04:00,Instagram,Severe lightning reported in Warangal. Emergency assistance may be required.,Resident,Distress Call,Telangana,Warangal,Warangal,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3980
IND_SOCIAL_00889,2026-06-15 10:03:00,X,A landslide has affected roads near Durgapur. Emergency rescue support is required.,Citizen,Missing Person,West Bengal,Durgapur,Durgapur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_2457
IND_SOCIAL_00890,2026-04-20 15:09:00,Facebook,Emergency support requested from Dibrugarh after earthquake tremors.,Citizen,Safety Update,Assam,Dibrugarh,Dibrugarh,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5262
IND_SOCIAL_00891,2026-05-12 03:32:00,Facebook,Lightning activity reported around Bengaluru. Residents are advised to stay indoors.,Community Group,Distress Call,Karnataka,Bengaluru,Bengaluru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_9615
IND_SOCIAL_00892,2026-02-05 00:30:00,X,Tsunami warning situation reported near Durgapur. Residents should move to safer areas.,Resident,Resource Request,West Bengal,Durgapur,Durgapur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5361
IND_SOCIAL_00893,2026-05-31 08:29:00,Facebook,Smoke and fire spreading near Karimnagar. Residents may need evacuation support.,Local Reporter,Help Request,Telangana,Karimnagar,Karimnagar,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5636
IND_SOCIAL_00894,2026-06-28 00:46:00,WhatsApp,Rainfall situation is worsening in Nellore. Please send rescue support if required.,Resident,Distress Call,Andhra Pradesh,Nellore,Nellore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5289
IND_SOCIAL_00895,2026-04-29 03:48:00,Facebook,Tsunami-related emergency reported near Kurnool. Evacuation assistance may be required.,Volunteer,Missing Person,Andhra Pradesh,Kurnool,Kurnool,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8506
IND_SOCIAL_00896,2026-05-06 08:54:00,Facebook,Coastal residents near Kochi are requesting emergency support.,Volunteer,Resource Request,Kerala,Kochi,Kochi,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_4476
IND_SOCIAL_00897,2026-01-10 19:41:00,X,Strong tremors reported in Durgapur. Residents are requesting emergency assistance.,Citizen,Missing Person,West Bengal,Durgapur,Durgapur,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6453
IND_SOCIAL_00898,2026-05-28 18:18:00,Telegram,Lightning incident reported near Nellore. Please avoid open areas.,Community Group,Resource Request,Andhra Pradesh,Nellore,Nellore,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1745
IND_SOCIAL_00899,2026-01-25 09:45:00,Instagram,Wildfire situation reported around Tiruchirappalli. Emergency response is required.,Local Reporter,Resource Request,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_1673
IND_SOCIAL_00900,2026-06-10 03:35:00,Facebook,People in Surat are reporting earthquake damage. Medical assistance may be required.,Community Group,Safety Update,Gujarat,Surat,Surat,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_8669
IND_SOCIAL_00901,2026-01-22 14:29:00,Telegram,Severe lightning reported in Bengaluru. Emergency assistance may be required.,Local Reporter,Help Request,Karnataka,Bengaluru,Bengaluru,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_6132
IND_SOCIAL_00902,2026-06-14 16:21:00,Instagram,Coastal residents near Erode are requesting emergency support.,Volunteer,Safety Update,Tamil Nadu,Erode,Erode,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_5312
IND_SOCIAL_00903,2026-03-31 18:24:00,WhatsApp,Lightning incident reported near Vadodara. Please avoid open areas.,Resident,Situation Report,Gujarat,Vadodara,Vadodara,English,India,Simulated Social Feed,India Disaster Information Sources,,IND_EVENT_3478
